Reading pref.tcl
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                        21        20         1    95.23%
#     Conditions                       4         4         0   100.00%
#     Expressions                      1         1         0   100.00%
#     FSM States                       4         4         0   100.00%
#     FSM Transitions                  8         6         2    75.00%
#     Statements                      33        28         5    84.84%
# 
# =================================================================================
# === Instance: /top
# === Design Unit: work.top
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                         4         2         2    50.00%
#     Conditions                       4         0         4     0.00%
#     Statements                      80        74         6    92.50%
# 
# 
# TOTAL ASSERTION COVERAGE: 71.42%  ASSERTIONS: 7
# 
# Total Coverage By Instance (filtered view): 82.85%
# 
# End time: 17:08:53 on May 23,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# sh: warning: setlocale: LC_ALL: cannot change locale (C.UTF-8)
# sh: warning: setlocale: LC_ALL: cannot change locale (C.UTF-8)
# QuestaSim-64 vcover 2021.3_1 Coverage Utility 2021.08 Aug 15 2021
# Start time: 17:08:54 on May 23,2026
# vcover report HeadlampButtonController.ucdb -cvg -details 
# ** Note: (vcover-17388) No matching coverage data found in file 'HeadlampButtonController.ucdb'.
# End time: 17:08:54 on May 23,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# sh: warning: setlocale: LC_ALL: cannot change locale (C.UTF-8)
# sh: warning: setlocale: LC_ALL: cannot change locale (C.UTF-8)
#  quit -f
# End time: 17:08:54 on May 23,2026, Elapsed time: 0:00:02
# Errors: 4, Warnings: 0
