Reading pref.tcl
# =================================================================================
# === Instance: /top/g_memory[7]/mem
# === Design Unit: work.memory_interface
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                        15        14         1    93.33%
#     Expressions                      4         2         2    50.00%
#     FSM States                       2         2         0   100.00%
#     FSM Transitions                  2         2         0   100.00%
#     Statements                      26        23         3    88.46%
#
# =================================================================================
# === Instance: /top/g_memory[6]/mem
# === Design Unit: work.memory_interface
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                        15        14         1    93.33%
#     Expressions                      4         2         2    50.00%
#     FSM States                       2         2         0   100.00%
#     FSM Transitions                  2         2         0   100.00%
#     Statements                      26        23         3    88.46%
#
# =================================================================================
# === Instance: /top/g_memory[5]/mem
# === Design Unit: work.memory_interface
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                        15        14         1    93.33%
#     Expressions                      4         2         2    50.00%
#     FSM States                       2         2         0   100.00%
#     FSM Transitions                  2         2         0   100.00%
#     Statements                      26        23         3    88.46%
#
# =================================================================================
# === Instance: /top/g_memory[4]/mem
# === Design Unit: work.memory_interface
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                        15        14         1    93.33%
#     Expressions                      4         2         2    50.00%
#     FSM States                       2         2         0   100.00%
#     FSM Transitions                  2         2         0   100.00%
#     Statements                      26        23         3    88.46%
#
# =================================================================================
# === Instance: /top/g_memory[3]/mem
# === Design Unit: work.memory_interface
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                        15        14         1    93.33%
#     Expressions                      4         2         2    50.00%
#     FSM States                       2         2         0   100.00%
#     FSM Transitions                  2         2         0   100.00%
#     Statements                      26        23         3    88.46%
#
# =================================================================================
# === Instance: /top/g_memory[2]/mem
# === Design Unit: work.memory_interface
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                        15        14         1    93.33%
#     Expressions                      4         2         2    50.00%
#     FSM States                       2         2         0   100.00%
#     FSM Transitions                  2         2         0   100.00%
#     Statements                      26        23         3    88.46%
#
# =================================================================================
# === Instance: /top/g_memory[1]/mem
# === Design Unit: work.memory_interface
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                        15        14         1    93.33%
#     Expressions                      4         2         2    50.00%
#     FSM States                       2         2         0   100.00%
#     FSM Transitions                  2         2         0   100.00%
#     Statements                      26        23         3    88.46%
#
# =================================================================================
# === Instance: /top/g_memory[0]/mem
# === Design Unit: work.memory_interface
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                        15        14         1    93.33%
#     Expressions                      4         2         2    50.00%
#     FSM States                       2         2         0   100.00%
#     FSM Transitions                  2         2         0   100.00%
#     Statements                      26        23         3    88.46%
#
# =================================================================================
# === Instance: /top/cpu
# === Design Unit: work.processor_interface
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                         6         6         0   100.00%
#     Conditions                       4         4         0   100.00%
#     Statements                      56        56         0   100.00%
#
# =================================================================================
# === Instance: /top
# === Design Unit: work.top
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                        11         5         6    45.45%
#     Conditions                       2         0         2     0.00%
#     Statements                      62        52        10    83.87%
#
#
# Total Coverage By Instance (filtered view): 82.66%
#
# End time: 16:18:33 on May 23,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# QuestaSim-64 vcover 2021.3_1 Coverage Utility 2021.08 Aug 15 2021
# Start time: 16:18:33 on May 23,2026
# vcover report SimpleBusMultiMemory.ucdb -cvg -details
# ** Note: (vcover-17388) No matching coverage data found in file 'SimpleBusMultiMemory.ucdb'.
# End time: 16:18:33 on May 23,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
#  quit -f
# End time: 16:18:33 on May 23,2026, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
