Reading pref.tcl
# PASS [41]: In=00000000 ShiftAmount=20 ShiftIn=0 => Out=00000000
# PASS [42]: In=00000000 ShiftAmount=20 ShiftIn=1 => Out=000fffff
# PASS [43]: In=00000000 ShiftAmount=21 ShiftIn=0 => Out=00000000
# PASS [44]: In=00000000 ShiftAmount=21 ShiftIn=1 => Out=001fffff
# PASS [45]: In=00000000 ShiftAmount=22 ShiftIn=0 => Out=00000000
# PASS [46]: In=00000000 ShiftAmount=22 ShiftIn=1 => Out=003fffff
# PASS [47]: In=00000000 ShiftAmount=23 ShiftIn=0 => Out=00000000
# PASS [48]: In=00000000 ShiftAmount=23 ShiftIn=1 => Out=007fffff
# PASS [49]: In=00000000 ShiftAmount=24 ShiftIn=0 => Out=00000000
# PASS [50]: In=00000000 ShiftAmount=24 ShiftIn=1 => Out=00ffffff
# PASS [51]: In=00000000 ShiftAmount=25 ShiftIn=0 => Out=00000000
# PASS [52]: In=00000000 ShiftAmount=25 ShiftIn=1 => Out=01ffffff
# PASS [53]: In=00000000 ShiftAmount=26 ShiftIn=0 => Out=00000000
# PASS [54]: In=00000000 ShiftAmount=26 ShiftIn=1 => Out=03ffffff
# PASS [55]: In=00000000 ShiftAmount=27 ShiftIn=0 => Out=00000000
# PASS [56]: In=00000000 ShiftAmount=27 ShiftIn=1 => Out=07ffffff
# PASS [57]: In=00000000 ShiftAmount=28 ShiftIn=0 => Out=00000000
# PASS [58]: In=00000000 ShiftAmount=28 ShiftIn=1 => Out=0fffffff
# PASS [59]: In=00000000 ShiftAmount=29 ShiftIn=0 => Out=00000000
# PASS [60]: In=00000000 ShiftAmount=29 ShiftIn=1 => Out=1fffffff
# PASS [61]: In=00000000 ShiftAmount=30 ShiftIn=0 => Out=00000000
# PASS [62]: In=00000000 ShiftAmount=30 ShiftIn=1 => Out=3fffffff
# PASS [63]: In=00000000 ShiftAmount=31 ShiftIn=0 => Out=00000000
# PASS [64]: In=00000000 ShiftAmount=31 ShiftIn=1 => Out=7fffffff
# PASS [65]: In=ffffffff ShiftAmount=0 ShiftIn=0 => Out=ffffffff
# PASS [66]: In=ffffffff ShiftAmount=0 ShiftIn=1 => Out=ffffffff
# PASS [67]: In=ffffffff ShiftAmount=1 ShiftIn=0 => Out=fffffffe
# PASS [68]: In=ffffffff ShiftAmount=1 ShiftIn=1 => Out=ffffffff
# PASS [69]: In=ffffffff ShiftAmount=2 ShiftIn=0 => Out=fffffffc
# PASS [70]: In=ffffffff ShiftAmount=2 ShiftIn=1 => Out=ffffffff
# PASS [71]: In=ffffffff ShiftAmount=3 ShiftIn=0 => Out=fffffff8
# PASS [72]: In=ffffffff ShiftAmount=3 ShiftIn=1 => Out=ffffffff
# PASS [73]: In=ffffffff ShiftAmount=4 ShiftIn=0 => Out=fffffff0
# PASS [74]: In=ffffffff ShiftAmount=4 ShiftIn=1 => Out=ffffffff
# PASS [75]: In=ffffffff ShiftAmount=5 ShiftIn=0 => Out=ffffffe0
# PASS [76]: In=ffffffff ShiftAmount=5 ShiftIn=1 => Out=ffffffff
# PASS [77]: In=ffffffff ShiftAmount=6 ShiftIn=0 => Out=ffffffc0
# PASS [78]: In=ffffffff ShiftAmount=6 ShiftIn=1 => Out=ffffffff
# PASS [79]: In=ffffffff ShiftAmount=7 ShiftIn=0 => Out=ffffff80
# PASS [80]: In=ffffffff ShiftAmount=7 ShiftIn=1 => Out=ffffffff
# PASS [81]: In=ffffffff ShiftAmount=8 ShiftIn=0 => Out=ffffff00
# PASS [82]: In=ffffffff ShiftAmount=8 ShiftIn=1 => Out=ffffffff
# PASS [83]: In=ffffffff ShiftAmount=9 ShiftIn=0 => Out=fffffe00
# PASS [84]: In=ffffffff ShiftAmount=9 ShiftIn=1 => Out=ffffffff
# PASS [85]: In=ffffffff ShiftAmount=10 ShiftIn=0 => Out=fffffc00
# PASS [86]: In=ffffffff ShiftAmount=10 ShiftIn=1 => Out=ffffffff
# PASS [87]: In=ffffffff ShiftAmount=11 ShiftIn=0 => Out=fffff800
# PASS [88]: In=ffffffff ShiftAmount=11 ShiftIn=1 => Out=ffffffff
# PASS [89]: In=ffffffff ShiftAmount=12 ShiftIn=0 => Out=fffff000
# PASS [90]: In=ffffffff ShiftAmount=12 ShiftIn=1 => Out=ffffffff
# PASS [91]: In=ffffffff ShiftAmount=13 ShiftIn=0 => Out=ffffe000
# PASS [92]: In=ffffffff ShiftAmount=13 ShiftIn=1 => Out=ffffffff
# PASS [93]: In=ffffffff ShiftAmount=14 ShiftIn=0 => Out=ffffc000
# PASS [94]: In=ffffffff ShiftAmount=14 ShiftIn=1 => Out=ffffffff
# PASS [95]: In=ffffffff ShiftAmount=15 ShiftIn=0 => Out=ffff8000
# PASS [96]: In=ffffffff ShiftAmount=15 ShiftIn=1 => Out=ffffffff
# PASS [97]: In=ffffffff ShiftAmount=16 ShiftIn=0 => Out=ffff0000
# PASS [98]: In=ffffffff ShiftAmount=16 ShiftIn=1 => Out=ffffffff
# PASS [99]: In=ffffffff ShiftAmount=17 ShiftIn=0 => Out=fffe0000
# PASS [100]: In=ffffffff ShiftAmount=17 ShiftIn=1 => Out=ffffffff
# PASS [101]: In=ffffffff ShiftAmount=18 ShiftIn=0 => Out=fffc0000
# PASS [102]: In=ffffffff ShiftAmount=18 ShiftIn=1 => Out=ffffffff
# PASS [103]: In=ffffffff ShiftAmount=19 ShiftIn=0 => Out=fff80000
# PASS [104]: In=ffffffff ShiftAmount=19 ShiftIn=1 => Out=ffffffff
# PASS [105]: In=ffffffff ShiftAmount=20 ShiftIn=0 => Out=fff00000
# PASS [106]: In=ffffffff ShiftAmount=20 ShiftIn=1 => Out=ffffffff
# PASS [107]: In=ffffffff ShiftAmount=21 ShiftIn=0 => Out=ffe00000
# PASS [108]: In=ffffffff ShiftAmount=21 ShiftIn=1 => Out=ffffffff
# PASS [109]: In=ffffffff ShiftAmount=22 ShiftIn=0 => Out=ffc00000
# PASS [110]: In=ffffffff ShiftAmount=22 ShiftIn=1 => Out=ffffffff
# PASS [111]: In=ffffffff ShiftAmount=23 ShiftIn=0 => Out=ff800000
# PASS [112]: In=ffffffff ShiftAmount=23 ShiftIn=1 => Out=ffffffff
# PASS [113]: In=ffffffff ShiftAmount=24 ShiftIn=0 => Out=ff000000
# PASS [114]: In=ffffffff ShiftAmount=24 ShiftIn=1 => Out=ffffffff
# PASS [115]: In=ffffffff ShiftAmount=25 ShiftIn=0 => Out=fe000000
# PASS [116]: In=ffffffff ShiftAmount=25 ShiftIn=1 => Out=ffffffff
# PASS [117]: In=ffffffff ShiftAmount=26 ShiftIn=0 => Out=fc000000
# PASS [118]: In=ffffffff ShiftAmount=26 ShiftIn=1 => Out=ffffffff
# PASS [119]: In=ffffffff ShiftAmount=27 ShiftIn=0 => Out=f8000000
# PASS [120]: In=ffffffff ShiftAmount=27 ShiftIn=1 => Out=ffffffff
# PASS [121]: In=ffffffff ShiftAmount=28 ShiftIn=0 => Out=f0000000
# PASS [122]: In=ffffffff ShiftAmount=28 ShiftIn=1 => Out=ffffffff
# PASS [123]: In=ffffffff ShiftAmount=29 ShiftIn=0 => Out=e0000000
# PASS [124]: In=ffffffff ShiftAmount=29 ShiftIn=1 => Out=ffffffff
# PASS [125]: In=ffffffff ShiftAmount=30 ShiftIn=0 => Out=c0000000
# PASS [126]: In=ffffffff ShiftAmount=30 ShiftIn=1 => Out=ffffffff
# PASS [127]: In=ffffffff ShiftAmount=31 ShiftIn=0 => Out=80000000
# PASS [128]: In=ffffffff ShiftAmount=31 ShiftIn=1 => Out=ffffffff
# PASS [129]: In=fffffffe ShiftAmount=0 ShiftIn=0 => Out=fffffffe
# PASS [130]: In=fffffffe ShiftAmount=0 ShiftIn=1 => Out=fffffffe
# PASS [131]: In=fffffffe ShiftAmount=1 ShiftIn=0 => Out=fffffffc
# PASS [132]: In=fffffffe ShiftAmount=1 ShiftIn=1 => Out=fffffffd
# PASS [133]: In=fffffffe ShiftAmount=2 ShiftIn=0 => Out=fffffff8
# PASS [134]: In=fffffffe ShiftAmount=2 ShiftIn=1 => Out=fffffffb
# PASS [135]: In=fffffffe ShiftAmount=3 ShiftIn=0 => Out=fffffff0
# PASS [136]: In=fffffffe ShiftAmount=3 ShiftIn=1 => Out=fffffff7
# PASS [137]: In=fffffffe ShiftAmount=4 ShiftIn=0 => Out=ffffffe0
# PASS [138]: In=fffffffe ShiftAmount=4 ShiftIn=1 => Out=ffffffef
# PASS [139]: In=fffffffe ShiftAmount=5 ShiftIn=0 => Out=ffffffc0
# PASS [140]: In=fffffffe ShiftAmount=5 ShiftIn=1 => Out=ffffffdf
# PASS [141]: In=fffffffe ShiftAmount=6 ShiftIn=0 => Out=ffffff80
# PASS [142]: In=fffffffe ShiftAmount=6 ShiftIn=1 => Out=ffffffbf
# PASS [143]: In=fffffffe ShiftAmount=7 ShiftIn=0 => Out=ffffff00
# PASS [144]: In=fffffffe ShiftAmount=7 ShiftIn=1 => Out=ffffff7f
# PASS [145]: In=fffffffe ShiftAmount=8 ShiftIn=0 => Out=fffffe00
# PASS [146]: In=fffffffe ShiftAmount=8 ShiftIn=1 => Out=fffffeff
# PASS [147]: In=fffffffe ShiftAmount=9 ShiftIn=0 => Out=fffffc00
# PASS [148]: In=fffffffe ShiftAmount=9 ShiftIn=1 => Out=fffffdff
# PASS [149]: In=fffffffe ShiftAmount=10 ShiftIn=0 => Out=fffff800
# PASS [150]: In=fffffffe ShiftAmount=10 ShiftIn=1 => Out=fffffbff
# PASS [151]: In=fffffffe ShiftAmount=11 ShiftIn=0 => Out=fffff000
# PASS [152]: In=fffffffe ShiftAmount=11 ShiftIn=1 => Out=fffff7ff
# PASS [153]: In=fffffffe ShiftAmount=12 ShiftIn=0 => Out=ffffe000
# PASS [154]: In=fffffffe ShiftAmount=12 ShiftIn=1 => Out=ffffefff
# PASS [155]: In=fffffffe ShiftAmount=13 ShiftIn=0 => Out=ffffc000
# PASS [156]: In=fffffffe ShiftAmount=13 ShiftIn=1 => Out=ffffdfff
# PASS [157]: In=fffffffe ShiftAmount=14 ShiftIn=0 => Out=ffff8000
# PASS [158]: In=fffffffe ShiftAmount=14 ShiftIn=1 => Out=ffffbfff
# PASS [159]: In=fffffffe ShiftAmount=15 ShiftIn=0 => Out=ffff0000
# PASS [160]: In=fffffffe ShiftAmount=15 ShiftIn=1 => Out=ffff7fff
# PASS [161]: In=fffffffe ShiftAmount=16 ShiftIn=0 => Out=fffe0000
# PASS [162]: In=fffffffe ShiftAmount=16 ShiftIn=1 => Out=fffeffff
# PASS [163]: In=fffffffe ShiftAmount=17 ShiftIn=0 => Out=fffc0000
# PASS [164]: In=fffffffe ShiftAmount=17 ShiftIn=1 => Out=fffdffff
# PASS [165]: In=fffffffe ShiftAmount=18 ShiftIn=0 => Out=fff80000
# PASS [166]: In=fffffffe ShiftAmount=18 ShiftIn=1 => Out=fffbffff
# PASS [167]: In=fffffffe ShiftAmount=19 ShiftIn=0 => Out=fff00000
# PASS [168]: In=fffffffe ShiftAmount=19 ShiftIn=1 => Out=fff7ffff
# PASS [169]: In=fffffffe ShiftAmount=20 ShiftIn=0 => Out=ffe00000
# PASS [170]: In=fffffffe ShiftAmount=20 ShiftIn=1 => Out=ffefffff
# PASS [171]: In=fffffffe ShiftAmount=21 ShiftIn=0 => Out=ffc00000
# PASS [172]: In=fffffffe ShiftAmount=21 ShiftIn=1 => Out=ffdfffff
# PASS [173]: In=fffffffe ShiftAmount=22 ShiftIn=0 => Out=ff800000
# PASS [174]: In=fffffffe ShiftAmount=22 ShiftIn=1 => Out=ffbfffff
# PASS [175]: In=fffffffe ShiftAmount=23 ShiftIn=0 => Out=ff000000
# PASS [176]: In=fffffffe ShiftAmount=23 ShiftIn=1 => Out=ff7fffff
# PASS [177]: In=fffffffe ShiftAmount=24 ShiftIn=0 => Out=fe000000
# PASS [178]: In=fffffffe ShiftAmount=24 ShiftIn=1 => Out=feffffff
# PASS [179]: In=fffffffe ShiftAmount=25 ShiftIn=0 => Out=fc000000
# PASS [180]: In=fffffffe ShiftAmount=25 ShiftIn=1 => Out=fdffffff
# PASS [181]: In=fffffffe ShiftAmount=26 ShiftIn=0 => Out=f8000000
# PASS [182]: In=fffffffe ShiftAmount=26 ShiftIn=1 => Out=fbffffff
# PASS [183]: In=fffffffe ShiftAmount=27 ShiftIn=0 => Out=f0000000
# PASS [184]: In=fffffffe ShiftAmount=27 ShiftIn=1 => Out=f7ffffff
# PASS [185]: In=fffffffe ShiftAmount=28 ShiftIn=0 => Out=e0000000
# PASS [186]: In=fffffffe ShiftAmount=28 ShiftIn=1 => Out=efffffff
# PASS [187]: In=fffffffe ShiftAmount=29 ShiftIn=0 => Out=c0000000
# PASS [188]: In=fffffffe ShiftAmount=29 ShiftIn=1 => Out=dfffffff
# PASS [189]: In=fffffffe ShiftAmount=30 ShiftIn=0 => Out=80000000
# PASS [190]: In=fffffffe ShiftAmount=30 ShiftIn=1 => Out=bfffffff
# PASS [191]: In=fffffffe ShiftAmount=31 ShiftIn=0 => Out=00000000
# PASS [192]: In=fffffffe ShiftAmount=31 ShiftIn=1 => Out=7fffffff
# PASS [193]: In=deadbeef ShiftAmount=0 ShiftIn=0 => Out=deadbeef
# PASS [194]: In=deadbeef ShiftAmount=0 ShiftIn=1 => Out=deadbeef
# PASS [195]: In=deadbeef ShiftAmount=1 ShiftIn=0 => Out=bd5b7dde
# PASS [196]: In=deadbeef ShiftAmount=1 ShiftIn=1 => Out=bd5b7ddf
# PASS [197]: In=deadbeef ShiftAmount=2 ShiftIn=0 => Out=7ab6fbbc
# PASS [198]: In=deadbeef ShiftAmount=2 ShiftIn=1 => Out=7ab6fbbf
# PASS [199]: In=deadbeef ShiftAmount=3 ShiftIn=0 => Out=f56df778
# PASS [200]: In=deadbeef ShiftAmount=3 ShiftIn=1 => Out=f56df77f
# PASS [201]: In=deadbeef ShiftAmount=4 ShiftIn=0 => Out=eadbeef0
# PASS [202]: In=deadbeef ShiftAmount=4 ShiftIn=1 => Out=eadbeeff
# PASS [203]: In=deadbeef ShiftAmount=5 ShiftIn=0 => Out=d5b7dde0
# PASS [204]: In=deadbeef ShiftAmount=5 ShiftIn=1 => Out=d5b7ddff
# PASS [205]: In=deadbeef ShiftAmount=6 ShiftIn=0 => Out=ab6fbbc0
# PASS [206]: In=deadbeef ShiftAmount=6 ShiftIn=1 => Out=ab6fbbff
# PASS [207]: In=deadbeef ShiftAmount=7 ShiftIn=0 => Out=56df7780
# PASS [208]: In=deadbeef ShiftAmount=7 ShiftIn=1 => Out=56df77ff
# PASS [209]: In=deadbeef ShiftAmount=8 ShiftIn=0 => Out=adbeef00
# PASS [210]: In=deadbeef ShiftAmount=8 ShiftIn=1 => Out=adbeefff
# PASS [211]: In=deadbeef ShiftAmount=9 ShiftIn=0 => Out=5b7dde00
# PASS [212]: In=deadbeef ShiftAmount=9 ShiftIn=1 => Out=5b7ddfff
# PASS [213]: In=deadbeef ShiftAmount=10 ShiftIn=0 => Out=b6fbbc00
# PASS [214]: In=deadbeef ShiftAmount=10 ShiftIn=1 => Out=b6fbbfff
# PASS [215]: In=deadbeef ShiftAmount=11 ShiftIn=0 => Out=6df77800
# PASS [216]: In=deadbeef ShiftAmount=11 ShiftIn=1 => Out=6df77fff
# PASS [217]: In=deadbeef ShiftAmount=12 ShiftIn=0 => Out=dbeef000
# PASS [218]: In=deadbeef ShiftAmount=12 ShiftIn=1 => Out=dbeeffff
# PASS [219]: In=deadbeef ShiftAmount=13 ShiftIn=0 => Out=b7dde000
# PASS [220]: In=deadbeef ShiftAmount=13 ShiftIn=1 => Out=b7ddffff
# PASS [221]: In=deadbeef ShiftAmount=14 ShiftIn=0 => Out=6fbbc000
# PASS [222]: In=deadbeef ShiftAmount=14 ShiftIn=1 => Out=6fbbffff
# PASS [223]: In=deadbeef ShiftAmount=15 ShiftIn=0 => Out=df778000
# PASS [224]: In=deadbeef ShiftAmount=15 ShiftIn=1 => Out=df77ffff
# PASS [225]: In=deadbeef ShiftAmount=16 ShiftIn=0 => Out=beef0000
# PASS [226]: In=deadbeef ShiftAmount=16 ShiftIn=1 => Out=beefffff
# PASS [227]: In=deadbeef ShiftAmount=17 ShiftIn=0 => Out=7dde0000
# PASS [228]: In=deadbeef ShiftAmount=17 ShiftIn=1 => Out=7ddfffff
# PASS [229]: In=deadbeef ShiftAmount=18 ShiftIn=0 => Out=fbbc0000
# PASS [230]: In=deadbeef ShiftAmount=18 ShiftIn=1 => Out=fbbfffff
# PASS [231]: In=deadbeef ShiftAmount=19 ShiftIn=0 => Out=f7780000
# PASS [232]: In=deadbeef ShiftAmount=19 ShiftIn=1 => Out=f77fffff
# PASS [233]: In=deadbeef ShiftAmount=20 ShiftIn=0 => Out=eef00000
# PASS [234]: In=deadbeef ShiftAmount=20 ShiftIn=1 => Out=eeffffff
# PASS [235]: In=deadbeef ShiftAmount=21 ShiftIn=0 => Out=dde00000
# PASS [236]: In=deadbeef ShiftAmount=21 ShiftIn=1 => Out=ddffffff
# PASS [237]: In=deadbeef ShiftAmount=22 ShiftIn=0 => Out=bbc00000
# PASS [238]: In=deadbeef ShiftAmount=22 ShiftIn=1 => Out=bbffffff
# PASS [239]: In=deadbeef ShiftAmount=23 ShiftIn=0 => Out=77800000
# PASS [240]: In=deadbeef ShiftAmount=23 ShiftIn=1 => Out=77ffffff
# PASS [241]: In=deadbeef ShiftAmount=24 ShiftIn=0 => Out=ef000000
# PASS [242]: In=deadbeef ShiftAmount=24 ShiftIn=1 => Out=efffffff
# PASS [243]: In=deadbeef ShiftAmount=25 ShiftIn=0 => Out=de000000
# PASS [244]: In=deadbeef ShiftAmount=25 ShiftIn=1 => Out=dfffffff
# PASS [245]: In=deadbeef ShiftAmount=26 ShiftIn=0 => Out=bc000000
# PASS [246]: In=deadbeef ShiftAmount=26 ShiftIn=1 => Out=bfffffff
# PASS [247]: In=deadbeef ShiftAmount=27 ShiftIn=0 => Out=78000000
# PASS [248]: In=deadbeef ShiftAmount=27 ShiftIn=1 => Out=7fffffff
# PASS [249]: In=deadbeef ShiftAmount=28 ShiftIn=0 => Out=f0000000
# PASS [250]: In=deadbeef ShiftAmount=28 ShiftIn=1 => Out=ffffffff
# PASS [251]: In=deadbeef ShiftAmount=29 ShiftIn=0 => Out=e0000000
# PASS [252]: In=deadbeef ShiftAmount=29 ShiftIn=1 => Out=ffffffff
# PASS [253]: In=deadbeef ShiftAmount=30 ShiftIn=0 => Out=c0000000
# PASS [254]: In=deadbeef ShiftAmount=30 ShiftIn=1 => Out=ffffffff
# PASS [255]: In=deadbeef ShiftAmount=31 ShiftIn=0 => Out=80000000
# PASS [256]: In=deadbeef ShiftAmount=31 ShiftIn=1 => Out=ffffffff
# PASS [257]: In=a5a5a5a5 ShiftAmount=0 ShiftIn=0 => Out=a5a5a5a5
# PASS [258]: In=a5a5a5a5 ShiftAmount=0 ShiftIn=1 => Out=a5a5a5a5
# PASS [259]: In=a5a5a5a5 ShiftAmount=1 ShiftIn=0 => Out=4b4b4b4a
# PASS [260]: In=a5a5a5a5 ShiftAmount=1 ShiftIn=1 => Out=4b4b4b4b
# PASS [261]: In=a5a5a5a5 ShiftAmount=2 ShiftIn=0 => Out=96969694
# PASS [262]: In=a5a5a5a5 ShiftAmount=2 ShiftIn=1 => Out=96969697
# PASS [263]: In=a5a5a5a5 ShiftAmount=3 ShiftIn=0 => Out=2d2d2d28
# PASS [264]: In=a5a5a5a5 ShiftAmount=3 ShiftIn=1 => Out=2d2d2d2f
# PASS [265]: In=a5a5a5a5 ShiftAmount=4 ShiftIn=0 => Out=5a5a5a50
# PASS [266]: In=a5a5a5a5 ShiftAmount=4 ShiftIn=1 => Out=5a5a5a5f
# PASS [267]: In=a5a5a5a5 ShiftAmount=5 ShiftIn=0 => Out=b4b4b4a0
# PASS [268]: In=a5a5a5a5 ShiftAmount=5 ShiftIn=1 => Out=b4b4b4bf
# PASS [269]: In=a5a5a5a5 ShiftAmount=6 ShiftIn=0 => Out=69696940
# PASS [270]: In=a5a5a5a5 ShiftAmount=6 ShiftIn=1 => Out=6969697f
# PASS [271]: In=a5a5a5a5 ShiftAmount=7 ShiftIn=0 => Out=d2d2d280
# PASS [272]: In=a5a5a5a5 ShiftAmount=7 ShiftIn=1 => Out=d2d2d2ff
# PASS [273]: In=a5a5a5a5 ShiftAmount=8 ShiftIn=0 => Out=a5a5a500
# PASS [274]: In=a5a5a5a5 ShiftAmount=8 ShiftIn=1 => Out=a5a5a5ff
# PASS [275]: In=a5a5a5a5 ShiftAmount=9 ShiftIn=0 => Out=4b4b4a00
# PASS [276]: In=a5a5a5a5 ShiftAmount=9 ShiftIn=1 => Out=4b4b4bff
# PASS [277]: In=a5a5a5a5 ShiftAmount=10 ShiftIn=0 => Out=96969400
# PASS [278]: In=a5a5a5a5 ShiftAmount=10 ShiftIn=1 => Out=969697ff
# PASS [279]: In=a5a5a5a5 ShiftAmount=11 ShiftIn=0 => Out=2d2d2800
# PASS [280]: In=a5a5a5a5 ShiftAmount=11 ShiftIn=1 => Out=2d2d2fff
# PASS [281]: In=a5a5a5a5 ShiftAmount=12 ShiftIn=0 => Out=5a5a5000
# PASS [282]: In=a5a5a5a5 ShiftAmount=12 ShiftIn=1 => Out=5a5a5fff
# PASS [283]: In=a5a5a5a5 ShiftAmount=13 ShiftIn=0 => Out=b4b4a000
# PASS [284]: In=a5a5a5a5 ShiftAmount=13 ShiftIn=1 => Out=b4b4bfff
# PASS [285]: In=a5a5a5a5 ShiftAmount=14 ShiftIn=0 => Out=69694000
# PASS [286]: In=a5a5a5a5 ShiftAmount=14 ShiftIn=1 => Out=69697fff
# PASS [287]: In=a5a5a5a5 ShiftAmount=15 ShiftIn=0 => Out=d2d28000
